Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value
Mozambique,F,Residence,Rural,... for at least one specific reason,01/01/2015,3.754996721898666
Mozambique,F,Residence,Urban,... for at least one specific reason,01/01/2015,3.42052624741649
Mozambique,F,Residence,Rural,... if she argues with him,01/01/2015,2.683281537458404
Mozambique,F,Residence,Urban,... if she argues with him,01/01/2015,2.3237900282442543
Mozambique,F,Residence,Rural,... if she burns the food,01/01/2015,1.643167687025191
Mozambique,F,Residence,Urban,... if she burns the food,01/01/2015,1.341640768729202
Mozambique,F,Residence,Rural,... if she goes out without telling him,01/01/2015,2.8460499611689403
Mozambique,F,Residence,Urban,... if she goes out without telling him,01/01/2015,2.529822146983347
Mozambique,F,Residence,Rural,... if she neglects the children,01/01/2015,2.0248456495823497
Mozambique,F,Residence,Urban,... if she neglects the children,01/01/2015,2.1213203435596424
Mozambique,F,Residence,Rural,... if she refuses to have sex with him,01/01/2015,2.489979881297264
Mozambique,F,Residence,Urban,... if she refuses to have sex with him,01/01/2015,1.9748417899587378
Mozambique,M,Age,15-24,... for at least one specific reason,01/01/2015,4.312771774795152
Mozambique,M,Age,25-34,... for at least one specific reason,01/01/2015,3.9496835799174757
Mozambique,M,Age,35-49,... for at least one specific reason,01/01/2015,3.8340578776624037
Mozambique,M,Age,15-24,... if she argues with him,01/01/2015,3.11448226985885
Mozambique,M,Age,25-34,... if she argues with him,01/01/2015,2.8460499611689403
Mozambique,M,Age,35-49,... if she argues with him,01/01/2015,2.756809733121343
Mozambique,M,Age,15-24,... if she burns the food,01/01/2015,2.5690464971721645
Mozambique,M,Age,25-34,... if she burns the food,01/01/2015,2.23606797749979
Mozambique,M,Age,35-49,... if she burns the food,01/01/2015,2.073644181323031
Mozambique,M,Age,15-24,... if she goes out without telling him,01/01/2015,3.049590167667594
Mozambique,M,Age,25-34,... if she goes out without telling him,01/01/2015,2.6645825009994657
Mozambique,M,Age,35-49,... if she goes out without telling him,01/01/2015,2.4289915799292987
Mozambique,M,Age,15-24,... if she neglects the children,01/01/2015,3.11448226985885
Mozambique,M,Age,25-34,... if she neglects the children,01/01/2015,2.5495097567963922
Mozambique,M,Age,35-49,... if she neglects the children,01/01/2015,2.28035080837689
Mozambique,M,Age,15-24,... if she refuses to have sex with him,01/01/2015,2.756809733121343
Mozambique,M,Age,25-34,... if she refuses to have sex with him,01/01/2015,2.5690464971721645
Mozambique,M,Age,35-49,... if she refuses to have sex with him,01/01/2015,2.3237900282442543
Mozambique,M,Education,Higher,... for at least one specific reason,01/01/2015,1.9748417899587378
Mozambique,M,Education,No education,... for at least one specific reason,01/01/2015,5.118593631354169
Mozambique,M,Education,Primary,... for at least one specific reason,01/01/2015,4.207136884264577
Mozambique,M,Education,Secondary,... for at least one specific reason,01/01/2015,3.6331803986679683
Mozambique,M,Education,Higher,... if she argues with him,01/01/2015,1.3038404993264
Mozambique,M,Education,No education,... if she argues with him,01/01/2015,3.7682887109754657
Mozambique,M,Education,Primary,... if she argues with him,01/01/2015,3.11448226985885
Mozambique,M,Education,Secondary,... if she argues with him,01/01/2015,2.4083189553576294
Mozambique,M,Education,Higher,... if she burns the food,01/01/2015,0.0
Mozambique,M,Education,No education,... if she burns the food,01/01/2015,3.2557641778036883
Mozambique,M,Education,Primary,... if she burns the food,01/01/2015,2.5495097567963922
Mozambique,M,Education,Secondary,... if she burns the food,01/01/2015,1.6733200388199156
Mozambique,M,Education,Higher,... if she goes out without telling him,01/01/2015,0.9486832854847512
Mozambique,M,Education,No education,... if she goes out without telling him,01/01/2015,3.1780497764304645
Mozambique,M,Education,Primary,... if she goes out without telling him,01/01/2015,2.9154759474226504
Mozambique,M,Education,Secondary,... if she goes out without telling him,01/01/2015,2.5099801175975207
Mozambique,M,Education,Higher,... if she neglects the children,01/01/2015,0.6324555367458368
Mozambique,M,Education,No education,... if she neglects the children,01/01/2015,3.286335374050382
Mozambique,M,Education,Primary,... if she neglects the children,01/01/2015,2.8982752834281067
Mozambique,M,Education,Secondary,... if she neglects the children,01/01/2015,2.3664318930897985
Mozambique,M,Education,Higher,... if she refuses to have sex with him,01/01/2015,1.140175404188445
Mozambique,M,Education,No education,... if she refuses to have sex with him,01/01/2015,3.1780497764304645
Mozambique,M,Education,Primary,... if she refuses to have sex with him,01/01/2015,2.8460499611689403
Mozambique,M,Education,Secondary,... if she refuses to have sex with him,01/01/2015,1.9493588567311777
Mozambique,M,Employment,Employed for cash,... for at least one specific reason,01/01/2015,3.9749214068626393
Mozambique,M,Employment,Employed for kind,... for at least one specific reason,01/01/2015,4.266145890958191
Mozambique,M,Employment,Unemployed,... for at least one specific reason,01/01/2015,4.242640687119285
Mozambique,M,Employment,Employed for cash,... if she argues with him,01/01/2015,2.8982752834281067
Mozambique,M,Employment,Employed for kind,... if she argues with him,01/01/2015,2.5099801175975207
Mozambique,M,Employment,Unemployed,... if she argues with him,01/01/2015,3.286335374050382
Mozambique,M,Employment,Employed for cash,... if she burns the food,01/01/2015,2.345207879911715
Mozambique,M,Employment,Employed for kind,... if she burns the food,01/01/2015,2.3664318930897985
Mozambique,M,Employment,Unemployed,... if she burns the food,01/01/2015,2.3237900282442543
Mozambique,M,Employment,Employed for cash,... if she goes out without telling him,01/01/2015,2.6267851254656196
Mozambique,M,Employment,Employed for kind,... if she goes out without telling him,01/01/2015,3.376388546736035
Mozambique,M,Employment,Unemployed,... if she goes out without telling him,01/01/2015,2.756809733121343
Mozambique,M,Employment,Employed for cash,... if she neglects the children,01/01/2015,2.6457513110645907
Mozambique,M,Employment,Employed for kind,... if she neglects the children,01/01/2015,3.209361336891635
Mozambique,M,Employment,Unemployed,... if she neglects the children,01/01/2015,2.6267851254656196
Mozambique,M,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2015,2.529822146983347
Mozambique,M,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2015,2.6267851254656196
Mozambique,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2015,2.7386127875258306
Mozambique,M,Marital status,Married or living together,... for at least one specific reason,01/01/2015,4.06201920231798
Mozambique,M,Marital status,Never married,... for at least one specific reason,01/01/2015,4.1109609118222314
Mozambique,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2015,4.024922454276536
Mozambique,M,Marital status,Married or living together,... if she argues with him,01/01/2015,2.9154759474226504
Mozambique,M,Marital status,Never married,... if she argues with him,01/01/2015,2.9832867141007875
Mozambique,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2015,2.8982752834281067
Mozambique,M,Marital status,Married or living together,... if she burns the food,01/01/2015,2.3237900282442543
Mozambique,M,Marital status,Never married,... if she burns the food,01/01/2015,2.3664318930897985
Mozambique,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2015,2.5099801175975207
Mozambique,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2015,2.683281537458404
Mozambique,M,Marital status,Never married,... if she goes out without telling him,01/01/2015,2.9664794269866195
Mozambique,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2015,2.5495097567963922
Mozambique,M,Marital status,Married or living together,... if she neglects the children,01/01/2015,2.6267851254656196
Mozambique,M,Marital status,Never married,... if she neglects the children,01/01/2015,2.9495762084179376
Mozambique,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2015,2.6267851254656196
Mozambique,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2015,2.489979881297264
Mozambique,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2015,2.7386127875258306
Mozambique,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2015,2.774887350734285
Mozambique,M,Residence,Rural,... for at least one specific reason,01/01/2015,4.2190045315288
Mozambique,M,Residence,Urban,... for at least one specific reason,01/01/2015,3.8470768371238524
Mozambique,M,Residence,Rural,... if she argues with him,01/01/2015,3.049590167667594
Mozambique,M,Residence,Urban,... if she argues with him,01/01/2015,2.774887350734285
Mozambique,M,Residence,Rural,... if she burns the food,01/01/2015,2.4083189553576294
Mozambique,M,Residence,Urban,... if she burns the food,01/01/2015,2.2135943836591725
Mozambique,M,Residence,Rural,... if she goes out without telling him,01/01/2015,2.880972091280105
Mozambique,M,Residence,Urban,... if she goes out without telling him,01/01/2015,2.5884357842653034
Mozambique,M,Residence,Rural,... if she neglects the children,01/01/2015,2.774887350734285
Mozambique,M,Residence,Urban,... if she neglects the children,01/01/2015,2.683281537458404
Mozambique,M,Residence,Rural,... if she refuses to have sex with him,01/01/2015,2.8284271247461903
Mozambique,M,Residence,Urban,... if she refuses to have sex with him,01/01/2015,2.1679482948781637
Myanmar,F,Age,15-24,... for at least one specific reason,01/01/2015,7.280109889280518
Myanmar,F,Age,25-34,... for at least one specific reason,01/01/2015,7.183313892217233
Myanmar,F,Age,35-49,... for at least one specific reason,01/01/2015,7.04272663633348
Myanmar,F,Age,15-24,... if she argues with him,01/01/2015,3.033150146178909
Myanmar,F,Age,25-34,... if she argues with him,01/01/2015,3.130495198963714
Myanmar,F,Age,35-49,... if she argues with him,01/01/2015,3.3316663070406265
Myanmar,F,Age,15-24,... if she burns the food,01/01/2015,3.3316663070406265
Myanmar,F,Age,25-34,... if she burns the food,01/01/2015,3.5637059094803454
Myanmar,F,Age,35-49,... if she burns the food,01/01/2015,3.7282703253023746
Myanmar,F,Age,15-24,... if she goes out without telling him,01/01/2015,4.266145890958191
Myanmar,F,Age,25-34,... if she goes out without telling him,01/01/2015,4.658325961430721
Myanmar,F,Age,35-49,... if she goes out without telling him,01/01/2015,4.88876258561717
Myanmar,F,Age,15-24,... if she neglects the children,01/01/2015,6.587867752610014
Myanmar,F,Age,25-34,... if she neglects the children,01/01/2015,6.519202405202649
Myanmar,F,Age,35-49,... if she neglects the children,01/01/2015,6.3874877093471225
Myanmar,F,Age,15-24,... if she refuses to have sex with him,01/01/2015,3.049590167667594
Myanmar,F,Age,25-34,... if she refuses to have sex with him,01/01/2015,3.11448226985885
Myanmar,F,Age,35-49,... if she refuses to have sex with him,01/01/2015,3.42052624741649
Myanmar,F,Education,Higher,... for at least one specific reason,01/01/2015,5.779273442732997
Myanmar,F,Education,No education,... for at least one specific reason,01/01/2015,7.218032867348353
Myanmar,F,Education,Primary,... for at least one specific reason,01/01/2015,7.395944886418466
Myanmar,F,Education,Secondary,... for at least one specific reason,01/01/2015,7.204165567633694
Myanmar,F,Education,Higher,... if she argues with him,01/01/2015,2.3021729280692322
Myanmar,F,Education,No education,... if she argues with him,01/01/2015,3.794733141939005
Myanmar,F,Education,Primary,... if she argues with him,01/01/2015,3.391164991562634
Myanmar,F,Education,Secondary,... if she argues with him,01/01/2015,2.9154759474226504
Myanmar,F,Education,Higher,... if she burns the food,01/01/2015,1.76068165908337
Myanmar,F,Education,No education,... if she burns the food,01/01/2015,4.0
Myanmar,F,Education,Primary,... if she burns the food,01/01/2015,4.037325753151527
Myanmar,F,Education,Secondary,... if she burns the food,01/01/2015,3.209361336891635
Myanmar,F,Education,Higher,... if she goes out without telling him,01/01/2015,2.8982752834281067
Myanmar,F,Education,No education,... if she goes out without telling him,01/01/2015,5.128352487598775
